,text,label
4534,"attığı tweet'ler ile dosta güven, düşmana korku veren ankara bb başkanı.",0
4535,"Üstad Kadir Mısıroğlu, Demirel döneminde Ermeni zulmüne karşı Azerbaycan'daki kardeşlerimize yardım etmeyişimizden böyle yakınıyordu.",0
4536,"yanlış anlamayın dilenci ya da anketör değiliz, sadece kişisel verilerimizi korumak istiyoruz",0
4537,biz fazla bir şey istememiştik ki. akşam toplanıp film izleyecektik. diyette olanlar cips yememize kızacaktı. en büyük tartışma korku filmi seçip seçmememizden çıkacaktı. twitter'dan köprüler kapatıldı haberini gördük. sonra ankara'da jetler. sonra tsk yönetime el koydu...,0
4538,kadroyla ilgili şu an kendi yaptığım yorumlar dahil tüm yorumlar çok boş geliyor bir daha bakınca. puzzle'ın nasıl tamamlanacağına bağlı her şey. tamamıyla ters iki yöne de gidebilir işler. sabırsızız ama beklemek lazım biraz.,0
4539,"japonya’ya atom bombası atıldığında 2 yaşında olan bir kız, 12 yaşına geldiğinde maruz kaldığı radyasyon nedeniyle kansere yakalanmış ve hastaneye yatırılmış. ",0
4540,"artık sükunete kavuşmuş biri olarak diyebilirimki ne idüğü belirsiz karanlık bir gece geri de kalmıştır ,ülkem tarihine altın harflerle geçecek kadar karanlık ve karmaşık bir geceydi.90'lar kaosunu mumla aratan gecenin sabahında haberler her nerede yaşanıyor ve yaşatılıyorsanız tv'de!!",0
4541,"özal döneminde popüler olan ""çağ atlamak"" teranesinden yola çıkarsak, ülkeyi çağdan atlatmaya kararlı başbakan...",0
4542,mütesettir hanımlar tarafından içine sıçılan platform. linç yemeyeyim diye ne zamandır söylemiyorum ama bundan sonra söylüycem.,0
4543,"ahahahaa gelip burda görgüsüzlüklerini gözümüze sokacaklarına, sırplar yerime de ezsinler. ",0
4544,Azerbaycan ordusu Ermenistan'a sınır ötesi kara operasyonu başlattı.,0
4545,Burada günlerdir herkes için sesimizi duyurmaya çalışıyorduk. Açıkçası bir sıkıntı yaşayacağımı düşünmüyorum sınavda  ama yaşayabilecek kişiler için  bir şeyler değiştirmeye çalıştık. Bir kısım itü öğrencisi de bunu fırsat bilip kafasını kaldırmadan ders çalıştı daha iyi ort için,0
4546,hakettiğini almak için sonuna kadar savaşan insan.,0
4547,"Bir ilaç kullanıyorum, yan etkilerinden biri ""açıklanamayan ani ölüm."" Böyle bir şey olursa doktoruma başvurmamı tembihleyerek bitiyor prospektüs.",0
4548,geminin mutfağında ölmeyi bekleyen ıstakozlar için titanik'in batması bir mucizeydi. kiminin felaketi kiminin mucizesi olabilir...,0
4549,"Şimdi bana ""star oyuncuya ne scoutu"" diyebilirsiniz. Kavrama nereden baktığınıza göre haklı da olabilirsiniz. Ama hakikat şu ki her oyuncunun verim verdiği, ya da vermediği düzenler var ve bunu anlatmak da bazı yapılarda scoutun görevidir. Benim nazarımda öyle en azından.",0
4550,Yulaf yiyip ağlayarak ödev yapıyorum keşke yks ye girseydim,0
4551,"merkez ofisten tüm ekibe kargo gidiyor. anlaşmalı firmamız yurtiçi kargo. ev-ofis'e dönüldüğü için kimsenin dışarda olduğu yok. ekibin sadece güncel adresini almakla kalmadılar, bir de alışılageldik mallıkları yaşamamamız için adres tarifi girişi yaptık. gönderici tarafından bu tarz net önlemlerle kargolar verildi.",0
4552,"bu videonun 14.55'inden itibaren dinleyin, bağlamı anlamak için. sonra 16.41'den itibaren daha çok dikkat edin. 17.55'ten itibaren fitili ateşliyooooor ve 18.14-18.27 arasında havai fişek bütün ihtişamıyla patlıyor.",0
4553,son birkaç gündür bu platform üzerinde gördüğüm tüm reklamlar banka kampanyası yaparmış gibi davranan dolandırıcı hesaplara ait. günde 20 tane kadar spam bildirimi yaptım artık sinir bozucu noktaya geldi.,0
4554,"şu entry me #103140283 yazılan ""iki sonsuzluğu nasıl karşılaştırabiliyoruz?"" sorusuna gelen bir cevap üzerine yazdığım mesajı buraya da iletmek istedim.",0
4555,"İsveç milli takımının eski santraforlarından Rade Prica'nın oğlu Tim Prica Malmö'nün ilk lig maçında ilk onbirde. 2002 doğumlu, çok ilgimi çeken bir isim. Keza 99 doğumlu stoper Anel Ahmedhodzic de öyle, o da ilk onbirde. Malmö ilgi çekici bir takım olacak bu sezon.",0
4556,"sizden ricam, nerede kavga etmek üzere olan ya da birbirine laf yetiştiren birilerini görürseniz n’olur katılmak, bunu yaymak ya da taraf seçmek zorunda hissetmeyin. tavırlar ve üslup mutlaka size konunun kendisine dair de bir şeyler söyler. ama yetmez-konunun kendisine de bakın.",0
4557,"ilkesel olarak, her elektrik motoru generatör*; her generatör elektrik motoru olarak çalışabilir. bundan dolayı elektrikli/hibrit otomobillerde regenerative braking zamazingosu mümkün olur.",0
4558,fethullah gülen terör örgütünün yaptığı saldırılardır. yabancı medya da onay verdi.,0
4559,"jay jay johanson'un heykel gibi bir karizmaya sahip olduğunu gördüğümüz ve de şahsen peaches'ın şovuna ağzım açık baktığım garip bir şeydi. peaches sahnedeyken etraftaki kalkık pipililerden nası korunacağımı düşündüm durdum,zaten hemen ardından da kaçtım. bir de bizim magandalar sütyenli kız görseler sapıtıyorlar onu anladım.orta parmaklar havada uçuştu vallahi. ama peaches süperdi,yinelemekte fayda görüyorum...",0
4560,bir türk kezban itemidir..hiç bir ülkede böyle bir cümle göremezsiniz.düşünsene amerikada jack ile angel sevişmişler ve after sex sohbeti ediyorlar..angel jack e ya evlenelim ya da ayrılalım diyor :) adam gülme krizine girer büyük ihtimalle,0
4561,alışverişe gideyim dedim bakkal arkadaşım dahil her şeyi almışlar. çocuğun üzerine bir avuç para atıp kaçıyor herkes.,0
4562,"zira, son cumhurbaşkanlığı seçiminde de, tam olarak böyle oldu. şimdi, kaybeden cumhurbaşkanlığı adayı siyasi anlamda silinip gitti neredeyse.",0
4563,millet simdi maasini biriktirip 7 yillik konsolu alamiyor rahat rahat.,0
4564,"sözlükte, yurtta sulh cihanda sulh`u kavrayamamis özürlülerin epeyce cok oldugunu desifre eden baslik.",0
4565,sembolizm ile bu gerçekler bir şekil kamufle ediliyor ama ezoterik yönleri gelişmiş kişiler bu sembolleri okuyarak hakikate ulaşabilir.,0
4566,tiyatro şu bu dedik ama periscope'ta g.kurmay önünde kafası domates salçasına dönmüş bir ceset görünce bir titreme geldi. sabah ezanı vakti dikmen caddesi emniyet civarından bina sallayacak siddette patlamalar duyuldu. olanlar ne ise halen sürmekte. çok üzgünüm. başka yazacak bir şeyim yok.,0
4567,bu ülkeden beklentim uyuyabilmek seviyesine kadar düştü görüyorsunuz ki.,0
4568,1 haftada 7.2’ye çıkıp 5.76’ya indi.cuma günü de 5.76’dan 6.37’ye çıktı. birileri acaip para kırıyor. olan küçük yatırımcıya oluyor. 7’den dolar alıp acaip terste kalan insanlar var. yazıktır günahtır.bayramdan sonra ne olacağını çok merak ediyorum.,0
4569,"bu nasıl senaryo lan askerler çekiliyor deniyor ancak tbmm vuruluyor, polisler ölüyor? bu kadarına rte bile cürret edemez. ",0
4570,hayatım keşke bir lavabo olsaydı çünkü aşırı derecede eldiven giyip hayatımı cifle ovmak istiyorum,0
4571,çocukken temel reis olarak tanıdığımız çizgifilm karakteri popeye'ın adının patlak gözünden gelmesi... evet jeton taze düştü hemen gelip buraya yazayım dedim. ben adamın bir gözü öyle kısık sanıyordum ne bileyim. zaten hayko cepkin' in gözünü de dinledikten aylar sonra fark etmiştim...,0
4572,şahsen beşiktaş'ın uefa kupasını kaldırabileceğine pek ihtimal vermiyorum ama inşallah yanılırım.final oynasak o da yeter bana.,0
4573,Ödediğiniz paranın karşılığını soramadığınız zaman karşı taraf dolandırıcı statüsündedir.,0
4574,google playstore'dan wave lock programını yükleyerek android telefonun kullanım ömrünü uzatmak.,0
4575,"Ajax Nordsjaelland'dan Mohammed Kudus'u 9 milyon Euro'ya transfer etti. Oyuncuyu Right to Dream döneminde de takipteydiler, malum Right to Dream takımları zaman zaman Amsterdam'a turnuvaya geliyordu.",0
4576,"15 günde 10 kilo verebilmesi için şu an 150 kilo filan olması lazım ki kolayca ve ödemden verebilsin. hele ki şu evlere tıkıldığımız günlerde. 92 kiloyken bunu yaparsa, uzun sürmüş açlık grevi kadar zarar vermiş olur vücuduna.",0
4577,"kendimzi kandırmayalım,sınıfta çok konuşan ama dersle ilgili konuşmayan,saçmalayan,hocalara canım cicim yapan yada hocanın ona canım cicim yapıldığını zanneden,sınavlardan mütemadiyen vasat yada vasatın altı bol kopyayla güzel notlar alan her öğrencinin başına gelen şeydir bu.",0
4578,"Bir ay önce kuyumcudayken adamın teki kredi kartını verdi, altın aldı ve altını bozdurup nakit para aldı. Ben ağzım açık bir şekilde olanları seyrederken kuyumcu bunun son derece yaygın olduğunu söyledi. Millet fena batmış",0
4579,"örneğin; raskolnikov'un baba adı romanoviç, romalı anlamına gelen roman adından türemiş. bu konuda daha fazlasını okumak isteyenleri; aktay, şekip , balkanistik dil ve edebiyat dergisi, rus edebi eserlerindeki kişi adları üzerine bir inceleme, 30.12.2019 kunyesine sahip calişmadan takip edebilirler.",0
4580,Mutsuzluğa yatkın kişilerin duygusal süreçlerinde yaygın iki eğilim: (1) Şahsileştirme (konuyu kendine çekme) ve (2) genelleştirme. Üzgün bir çocuk fotoğrafı görünce bir anda (1) kendi acı çocukluk hatıralarına gitmek ya da (2) dünyanın korkunç bir yer olduğu fikrine varmak gibi.,0
4581,"ornegin bir dusunun, dogadaki fenomenleri anlayip analiz edebilecek bir bilinc olmazsa, kim cikip “dogada matematik var” diyecek?",0
4582,kuaförlerin uçtan almaktan kastı her zaman köküne dayanmak olduğu için döne döne uyarılmaları gereken bir hatırlatma çeşididir.,0
4583,"1998 doğumlu, kaliteli kumaşa sahip bir kaleci. 2019-2020 sezonunda iyi bir performans göstermiştir. hatalı gol yemesi önemli değil. inşallah daha da iyiye gider ve türk futbolu için uzun seneler hizmet eder.",0
4584,"hahahaha çomarlar zammı iktidarın başka hatalarını gündeme getirerek örtmeye çalışıyorlar. olm su bedava olmayacak mıydı? o kadar öldürdünüz kendinizi, yazık vallahi beyni çalışmayan bi güruh türedi. neyse ki z kuşağı faturayla ilgilenmiyor.",0
4585,"düzenli ve güvenli bir duygusal ve cinsel ilişki için. bir de, her ne kadar çocuk istemesek de, ola ki tamamen irade dışı hamile kalırsak ve o çocuk doğarsa, babasının kim olduğu belli olsun, babasıyla birlikte büyüsün, babasının hukuki velayetinden faydalansın diye.",0
4586,"Bir arkadaşım var, çocuk istedi ama bir koca istemedi. Yaptı da. Şimdi konuştuk. Cinsiyet belli olmuş, kızı olacak. Özgür bir anneden bir kız çocuk daha yetişecek. Ya ben iyice yaşlandım mı ne oldu bilmiyorum hüngür şakır ağlıyorum. Bu ülkede bir kız özgür doğacak bendini yıkacak",0
4587,Abi siz nasil evleniyosunuz allah peygamber askina ben hala cocuk gibiyim daha iliskinin sorumlulugunu alamiyorum millet catir cutur evlenmis ya,0
4588,antiallerjik gözaltı kapatıcısının antiallerjikliğiyle hayat kurtaran marka. çok para vermek gerekiyor ama herşeye değiyor. tehlikeli göz allerjisini ortadan kaldırıp sağlıklı bir tene kavuşturabiliyor.,0
4589,"Şöyle bir şey okudum hoşuma gitti: ""Sevdiğin insanlara karşı zor olmamak için o kadar basitleşiyorsun ki  sana değer vermeye gerek duymuyorlar"" O kadar haklı ki..",0
4590,"o zaman şu sonuç ortaya çıkmış, genlerimiz kansere neden olabilecek yapıda olabilir, ancak onları aktive etmek, beslenme ve çevresel faktörlerle olur.",0
4591,"türkiye'nin en iyi gazetecilerinden biri. doğallığı ile birçok kasıntı ve burnu havalarda olan, tecrübeli denilen gazetecilerden daha başarılı olan ve gelecekte çok daha iyi yerlere geleceğine inandığım, mehmet ali birand'ın öğrencilerinden.",0
4592,"$oyle bir kanal var, eleman breadboard uzerinde bilgisayar tasarliyor. zamanim oldukca izliyorum bu elemanin videolarini, bir baska videosunda da basit bir ekran karti yapiyor.",0
4593,"developer betaya guncellerken data kaybi olabiliyormus, dikkatli olun kurcalayacaksaniz backup'iniz olsun her zaman.",0
4594,"Bayhan için, Deniz Seki'nin ""Hapiste yatmış, toplumdan aforoz edilmeli"" açıklamasından sonra Bayhan’ın kendisiyle aynı şeyleri yaşayan Deniz Seki'ye ""Kader arkadaşım"" notlu çelenk göndermesi",0
4595,"size sinemanın ne kadar güçlü bir iletişim aracı olduğunu, sınıf fark etmeksizin insanların ilgisini çekebileceğini, onların ufkunu açabileceğini, bir şeyler öğretebileceğini ve sinema uğruna neler yapılabileceğine dair ilginç bir hikaye anlatacağım. ",0
4596,O yüzden her zaman oyuncuya bir birey olarak bakıp sahadaki her şeyini bilmenin yanında başka bir şeyin daha önemli olduğunu düşünürüm. Taktik anlayışlar o da.,0
4597,Yalan: Vergi vermemek için Türkiye’den dolarları Man Adası üzerinden Türkiye’ye getirdiler.,0
4598,şimdiki aklım olsa asla 4 yıllık okumazdım.arkadaşlar girin 2 senelik sağlık bölümlerine sonra da önlisans kpssden ortalama 65-70 puan yapın istanbul izmir artık neresi olursa atanın başlayın mis gibi 3.5 ile 4 bin tl arası maas 8-5 çalışın daha ne mis gibi devlet kapısı.,0
4599,"kalitesiz kalabalık içinde kalmak tutsaklıksa yalnızlık özgürlüktür.yaşamı, mutluluğu paylaşacak kimse yoksa tutsaklıktır.",0
4600,"Tabii Thern, Levi, Haksabanovic ve 2003'lü Johannesson gibi oyuncular ile bu oyuna uygun malzemeleri de var. Hepsi çabuk ayaklı, kısa mesafede adam eksiltebilen ve kısa pas oyununu çok iyi oynayabilen isimler. Topsuz hareketlilik de yüksek düzeyde. Yüksek ilgi ile izliyorum.",0
4601,kendini entelektüel sanan ve karşısındakinin düşüncelerini küçümseyen aslında bomboş bir adam olan erkek kişisi.... allah herkesi korusun bu şahıstan.,0
4602,"karısı,kocası,annesi veya babasından en az biri yurt dışında çalışıyorsa ve bu o ülkenin konsolosluğu veya büyükelçiliği tarafıdan onaylı bir belgeyle ispat edilebiliyorsa alınmayan (ya da verilmeyen)* vergidir.ama anlamadığım şey babam fas'ta çalışıyor ben bambaşka bir yere gidiyorum yine vermiyorum vergiyi,e bunun işçilikle işle ne ilgisi kaldı şimdi,baban oralarda sürünsün sen sürtmeye git vergini verme peh peh peh",0
4603,"""taraf olmayan bertaraf olur."" sen ne yaptın peki?ortada durdun.olmadı cüneytçiğim.safını önceden belli edip seçecektin.bak şimdi seni de harcayacaklar.şimdi acilen elini vicdanına koy,düşün taşın ve tarafını seç.aksi takdirde seni biz bile kurtaramayacağız yakışıklım.",0
4604,"datayı saklamaya başladılar simdi. cdc'ye degil, sadece beyaz saraya direkt gidecek coronavirus sayıları. artık trumpcilar ne kadar derse, o kadar olum-hasta vs. sayılacak. ",0
4605,"Her şey merakla başlıyor. Merakın sonlanmasıyla da bitiyor. Yaşamı merak etmemek ölümle eşdeğer. Bir kişiden, bir işten, herhangi bir şeyden “sahiden” ayrıldığınızı onu artık merak etmediğinizde anlarsınız. Merak yoksa ilişki de dahil hiçbir şey yok aslında.",0
4606,"darbeler kötüdür, darbe ne olursa olsun demokrasiye vurulur. ",0
4607,"bir zamanlar abilerin ablaların trt de çalışmak isteyen var mı,polislik sınavına girecek akrabanız var mı diye sorduklarıni anımsadım. ",0
4608,"salak saçma şeyler konuşuluyor. mhp'den kopmuş, iyi partililerin oy verebileceği tek aday ekrem imamoğlu ve belki ilhan kesicidir.",0
4609,şu diyaloğu yeni görüyorum. kyrgios'u çok kişi sevmez ama covid süresi söylediği çok şeyde haklıydı. boris becker de kendini rezil etmeye devam etmiş.,0
4610,"ben daha iyisini yapardım diyorum şuan...bir arkadaşın da dediği gibi ""yüzüklerin efendisi bile 3 saat sürüyor."" yazık oldu figüranlara,yazık oldu gencecik askerlere,yazık oldu bizlere.o da değil rezil olduk elaleme",0
4611,"52-53 günlük süreçte bana 2 defa gelmiştir. bu kodlar bu sürecin yalnızca henüz bitmemiş 20 gününü kapsamaktadır. dolayısıynan, hökümet ölmüş ve cenazesi de şişmiştir, kokmuştur.",0
4612,stili cok farkli. ilk sezonundan sonra hikayenin temelindeki dinamikler degisiyor ve serinin devaminda kalici oluyor. (hamon vs. stand meselesi),0
4613,"olay üzerine edebiyat abiliği, dergiye dahil etme için yönlendirme, sikik edebi betimlemelerle baş döndürerek libido törpüleme işlerini seven her dayı gibi vedat özdemiroğlu ile ilgili de onlarca itham havada uçuşmaya başlamıştır.",0
4614,"enver aysever‘in programında kendisine yöneltilen “zeki müren eşcinsel miydi?” sorusuna,“valla zeki müren arkadaşımdı, şimdi sizinle de arkadaş olduk, ona soramadım, size de sormuyorum.” cevabı ile gönlümüzde taht kurmuştu.",0
4615,mansur yavaş 1955 doğumlu ve 65 yaşında 4 yol sonra 69 yaşında olacak. keşke daha erken seçilseydi çok daha güzel işler yapabilirdi ama bu yaştan sonra belediye başkanı veya cumhurbaşkanı olmak isteyeceğini sanmıyorum.,0
4616,bokun özkütlesi nedir? değişir. kişiye tüketilen besine sağlik durumuna bağırsaktaki bakterilere kadar her şey etkiler.,0
4617,Başakşehir sezonun ilk maçında Yeni Malatyaspor'a mağlup olduğundan bu yana ilk defa bir maçta 3 gol yedi. Hem de 45 dakikada. Farouk Miya ve Ömer Ali Şahiner ikilisi ağır savunma karşısında Greenwood - Rashford efekti yarattılar.,0
4618,"seveni sevmeyeni bir kenara, tc tarihine siyaset ve ülke yönetimi adına kara bir leke olarak geçecek eylemdir.",0
4619,"evlilik bana mars kadar uzak geliyor, sebebini bilmiyorum. hayatımın aşkını hiç bulamayacakmışım gibi bir his var.",0
4620,Her sene-i devriyesinde ağlayarak dinlediğimiz Aybüke öğretmenin yattığı yer nurlarla ihyâ olsun. Sesi de kalbi kadar güzelmiş öğretmenimizin. Kıyanlara lanet olsun!,0
4621,Alkolikyorumlar takipçisi Beşiktaşlı kardeşlerimize Omeyra Cafeden muhteşem kampanya. Yarım saat bilardo Bilardo sadece 8 TL. Bu fırsat kaçmaz.,0
4622,"Ayrıca futbolu izlemeye başladığım günden bu yana birçok açıdan gördüğüm en sinir bozucu takım olan Getafe'yi de tebrik ediyorum. Rakip olarak karşıma çıkmasını isteyeceğim son takım dünyada, sinir harbi yaşatırlar.",0
4623,"Sözün özü, scouting ""ucuz oyuncu bulmak"" değildir. Biraz romantize edilmiş edebiyat ile söyleyeyim. ""Akşam gideceğiniz etkinlik için en doğru ve iyi elbiseyi en uygun fiyata bulmak"" gibidir. Neticede fiyat tasarrufu da önemsiz değil. İyi geceler herkese :)",0
4624,"vatan yahut silistre oyununun gerçek adı ""vatan"" dır. uygulanan sansür nedeniyle bir süre ""silistre"" adıyla oynanmış, daha sonra sansürün kalkmasıyla kafa karışıklığını önlemek için ""vatan yahut silistre"" adıyla sahnelenmiştir.",0
4625,"tam da moda olduğu zaman yaşadığım halde ne eminem tshirtleri, ne de alevli kaprilerden giydim. gurur duyuyorum kendimle",0
4626,çevremde ki en sert ülkücülere dahi chp adına oy attırmayı başaracak insandır. gökçek bu seçimde de yıkılmazsa bir daha yıkılmaz. o yuzden bir mhp'li ve ankara'yı seven bir insan olarak rica ediyorum. tatava yapmayiniz.,0
4627,4.leventteyim uyumaya çalısırken bahsi geçen bomba sesiyle değilde evin sarsılma sesiyle kalktım yerimden.bin belanızı bulun hepiniz,0
4628,"bu soruyu annene sorduğun için aptalsın"" cevabı verilebilecek bir soru cümlesi.",0
4629,"teoride özenilen ve motivasyon kaynağı olan ama aslında gerçek hayatta varlığını göremediğimiz, asla karşımıza çıkmayacak kişidir (bkz: superman).",0
4630,"ülkemizde yayaların kullanmaya teşebbüs ettikleri anda üzerinde büyük hayati tehlikeler atlattıkları,yoldaki motorlu araç sürücülerinden yemedikleri küfür kalmadıkları ööööölesine çizgiler bütünü. olması gerekense yaya geçidinden geçmek istendiğinde araba geliyor mu diye bakmaya bile gerek kalmaması ve de motorlu araçların yaya geçidinden geçen bir yaya gördüklerinde ayaklarını fren pedalına dayamasıdır.",0
4631,"Haven Shepherd bebekken, babası tüm aileyi öldürmek için kendi üzerine bağladığı bir bomba patlattı. Fakat o, mucizevi bir şekilde hayatına devam edebildi. Ve yüzücü oldu.",0
4632,"gordugum en guzel market..ozellikle kasanin yakininda sattigi 50 kurusluk first sakizi,yuvarlak top cikolatasi kahve yaninda on numara gidiyor.waffle inin tanesi starbucksta 2 tl iken orada tanesi 0.20 kurusa denk geliyor ve son olarak tahinli bi urunu var kitir birsey.harika",0
4633,yok mudur bana aşık olacak biri direkt nikahı basayım bitsin bu çile flört sevgili kurumlarına güvenim kalmadı artık,0
4634,plankton terimi ilk kez 1887 yılında alman araştırmacı victor hensen tarafından tanımlanmıştır fakat biz plankton adını sünger bob hikayelerinden biliyoruz(sheldon james plankton) . tanıdığımız bu planktonun yegane görevi yengeç burgeri çalmak için yaptığı acımasız planlar.,0
4635,ancak böyle normal adam görmediğimiz için bize çok acayip gelmektedir.,0
4636,ya arkadaşlar sabah iş var gidicezmi gitmicezmi sokağa çıkma yasağı yok sanırım şuan?bi yeşillendirin hele? (from izmir),0
4637,"bazı akıllılar da klavye başından -böyle darbe mi olur, daha iyisi olmalıydı. gibi şeyler yazmışlar. klavye delikanlıları, ülke zaten tamam kötü durumdaydı da kaos ortamı hiç mi korkutmuyor sizi? ihtimaller hiç mi canınızı sıkmıyor? nasıl nefret doluyuz nasıl!",0
4638,"Famalicao'nun tertemiz penaltıyı yedi hakem, Pepe çok ucuz kurtuldu. Enteresan bir proje takımı Famalicao, izlemesi de sezon genelinde epey keyifli oldu.",0
4639,"prisonbreak i akşam,gece,pazar akşam,pazar gece,internetten,ordan,burdan,her yerden izleme sebebi enteresan şey. içinde oynadığı dizi de fena değildir elbet ama losttan sonra diziyi dizi yapan ancak kendisidir.lost ta oynuyor olsaydı ne kadar acı çekecektim kim bilir,adamın gizsemini mi çözesin dizinin mi bilinmezdi ama iyi olmuş böylesi.",0
4640,"maalesef bu ülke ile ilgili çok yanılgı var ve bu durum uzun bir analizi gerektiriyor, vaktim olunca yazacağım. ama amerika bizim idealize ettiğimiz demokrasiden uzakta. mesela, fikir ve vicdan hürriyetinde belki dünyanın en iyi ülkesi olsa da, devlet terörü ve sorgulanabilirliği açısında hiç de iyi sıralarda değil.",0
4641,düzenli olarak girdiğim ama tweet atmadığım sosyal mecra. eskiden çok atardım ama artık çok saçma geliyor sadece çok beğendiğim şeyleri favlıyorum o kadar ayda yılda bir de tweet o da çok nadir. ama gündem takip etmek için hala birebirdir orası ayrı.,0
4642,Herkesin bi yerden para gelme beklentisi var. Nereden geleceğini kimse bilmiyor ama gelirse hepimiz çok rahatlıcaz.,0
4643,geçen kontrol ettim malum siteye göre ocak ayında aldığım ikinci el aracın fiyatı %25 artış göstermiş.,0
4644,"Villarreal'in ilk 20 dakikadaki oyununu izlerken neredeyse kriz geçirdim. %70'e yakın topla oynama oranına rağmen (ki ilk 10 dakika %88'di) hiçbir şey üretemiyorlar. İki orta saha stoperlere çok yakın, üçüncüsü de top daha gelmeden forvet koşusu yapıyor.",0
4645,"kısa boylu olmayanların üzerinde atıp tuttukları konudur. kısa boylu insanlar genellikle ergenlik dönemlerinde kompleksleriyle savaşırlarken, yaş ilerledikçe boyları bu insanların kendileri için baş espri konusu olmaktadır. kimi zaman gülmek ve güldürmek amaçlı çeşitli zamanlarda boyu uzasın diye üstüne çıkacak birşeyler ararlarken, kimi zamansa önlerindeki onlardan daha uzun boylu olan insanları aşabilmek,görmek istediklerini görebilmek için kısa boylu insanlar boyu uzasın diye üstüne çıkacak birşeyler ararlar. ama şu bir gerçektir ki her iki durumda da diğerleri onlara gülerler.",0
4646,ekşisözlükte herkese giydirdiğim için normal yaşantımda daha sessiz sakinim eskiye göre. bana iyi geldi yazarlık.,0
4647,siz de karşınızdakinin söylediği bir numarayı hatırlamakta zorlanıyor musunuz? veya bir hocanızın söylediklerini kağıda dökmekte geç mi kalıyorsunuz?,0
4648,"daha yumuşak ve lezzetli makarnalar için, pişirirken su yerine süt kullanın lezzet deryasında yüzün.",0
4649,bıyıklara bakınn mmmmhhhhhhh osmanlı dönemi jön türk biri.. bu kişiden aşırı hoşlandım,0
4650,pp’ye spalding top koyan duyumcu oluyor bu yaz ne keramet varmış bu topta,0
4651,allahım sen beni ortadoğuya gönderdin ya işte biz orda bi uzaklaştık seninle,0
4652,Bunun içinden çekip çıkarttığım Pes 5’te bordo formalı Henry’le 40.000 gol attım (bir takvim yılında),0
4653,koronavirüs hastası birisi bilmeden denize girdi diyelim biz de girdik diyelim. onun salgılarını denizden kapma şansımız var. dediğim gibi daha önce mersin’de bir salgın yaşanmıştı. el ayak hastalığı gibi bir şey. o zaman denizden virüs bulaştığı söylenmişti.,0
4654,"sırbistan haklıdır. 10000 eurodan fazla miktar ile arabayla ispanya'dan andorra'ya bile geçemezsin. polis seni sorgular, üstüne isterse paraya el koyar.",0
4655,"bir insan daha önce hayatında hiç görmediği bir insanı rüyasında göremez. o hayal ürünü sandığınız insanlar, aslında gerçek hepsi yolda yürürken ya da metrobüste gördüğünüz insanlar, beyin bir şeyi görmeden yoktan var edemez. o yüzdendir ki görme engelliler rüyalarını sadece ses olarak görürler ya da duyarlar.",0
4656,bir diğer istatistik de 80 yaş üstü bulaşmış vakalarda bile ölüm oranı %15. bu yaştaki insanların hava kirliliğinden falan ölme oranı muhtemelen daha yüksektir.,0
4657,"""çocuklarım kediden korkuyor""un anlamı ya ""çocuklarımı kedilerden korkuttum""dur ya da ""çocuklarımın kedilerden korkutulmasına engel olmadım/olamadım ve çocuklarımın bu durumlarını düzeltmedim""dir.",0
4658,Annem diyor ki cezerye lokum alalım da [erasmusa] giderken götürürsün.... la havle la isla bonita ya ben varım ya mommy real turkish delight,0
4659,gelismis ulkelerde sokaklarda boyle basibos gezen kopekler gormezsiniz; cunku basibos uremelerine zamaninda izin verilmemistir.,0
4660,amaan ilk ogrendigimde cok ufuk acici gibi gelmisti. ama simdi okuyunca cok tiriviri geldi bu.,0
4661,Bu iş çözülür ise ki çözülecek emeğin hakkın ödenmez metin bey. ..Bu twitter denilen sanal alemi en doğru ve isabetli kullanan insanlardansın .hakkını helal et. ..,0
4662,"bunun yanında, hepimiz haşmetli'nin başkanlık sevdasını biliyoruz. eminim ki aramızda, bu olayın haşmetli'nin kendi çıkarları doğrultusunda kullanacağından şüphesi olan yoktur.",0
4663,"İşin savunma tarafında da top rakipten döndüğünde orta alan hattı topun düşebileceği daire ile çizili havuza çok uzak. Daralamıyor, oyun hakimiyetini kuramıyor. Topu alan Sevilla'lı oyuncuya üçlü Barça bloğu geç bastığı için de Banega ve hatta Suso'nun iki temasta pası çok kolay.",0
4664,"değersizlik duygusu. en hastalıklı duygudur evet. doğuştan varsayılan olarak getiriyoruz bu duyguyu. muhtemelen ilk birkaç insan neslinde yoktu ama insan aşırı derecede hassas bir yapı. en ufak şeyi kendine tehdit olarak algılayabiliyor, ki bu da bebekliği müthiş acziyet içinde geçen ve çok uzun zamanını bu şekilde yaşamak zorunda kalan bir canlı için çok doğal. o hassasiyet o kırılganlık insan psikolojisinde güvensizlikle beraber değersizlik duygusunun da oluşup kodlanmasına sebep oldu bence.",0
4665,kanadali bir arkadasim vardi. kiz 14 yasinda ailesinin yanindan ayrilip kendi evine cikmak istemis ama ailesi musade etmemis. oeh demistim. kiz her isini kendisi hallediyordu -ev ta$imak da dahil ki bilenler bilir abd'de tek basina ev tasimanin nasil bir izdirap olabilecegini.,0
4666,bi insana şu mention geliyorsa ÇOK AMA ÇOK yanlış bir iş yapıyor demektir,0
4667,ya benim annem bayılır acı bibere ve nereye giderse gitsin cebinde de taşır.,0
